video_id,author,channel,cleaned_text,likes,reply_count,published_at,vader_sentiment,vader_sentiment_label
eWuGP_aBoYg,@merderSeal,http://www.youtube.com/@merderSeal,yes yes,0,0,2023-04-28 13:30:03+00:00,0.6597,Positive
eWuGP_aBoYg,@Jay-vr5jk,http://www.youtube.com/@Jay-vr5jk,german yes,0,0,2023-04-28 13:18:53+00:00,0.4019,Positive
eWuGP_aBoYg,@kapraltygrys2603,http://www.youtube.com/@kapraltygrys2603,dw producing opinion,0,0,2023-04-28 12:21:43+00:00,0.0,Neutral
eWuGP_aBoYg,@amedduhok4068,http://www.youtube.com/@amedduhok4068,world would thanks germany german people bravery decision,0,0,2023-04-28 12:10:33+00:00,0.7269,Positive
eWuGP_aBoYg,@PersonManManManMan,http://www.youtube.com/@PersonManManManMan,yes yes,0,0,2023-04-28 10:50:05+00:00,0.6597,Positive
eWuGP_aBoYg,@iagobastos7250,http://www.youtube.com/@iagobastos7250,hasnt europe chosen go h economy missed detail video since potentially could help renewables variability,0,1,2023-04-28 10:47:20+00:00,0.128,Positive
eWuGP_aBoYg,@padtag1742,http://www.youtube.com/@padtag1742,politically correct hypocritical country,0,0,2023-04-28 10:39:54+00:00,-0.4588,Negative
eWuGP_aBoYg,@verifeli,http://www.youtube.com/@verifeli,href environmentalist antinuclear brbra href also environmentalist think mistakebrbr,0,0,2023-04-28 10:08:43+00:00,0.0,Neutral
eWuGP_aBoYg,@HolisticHealthEducation,http://www.youtube.com/@HolisticHealthEducation,well germany chooses become third world agrarian state europe democratic right stupid crime,0,0,2023-04-28 09:43:40+00:00,-0.7003,Negative
eWuGP_aBoYg,@haruhisuzumiya6650,http://www.youtube.com/@haruhisuzumiya6650,nuclear power must smartly controlled,0,0,2023-04-28 09:41:12+00:00,0.3612,Positive
eWuGP_aBoYg,@Andreas-vt2dj,http://www.youtube.com/@Andreas-vt2dj,mistake german goverment want destroy country thank america,1,0,2023-04-28 08:32:47+00:00,-0.4767,Negative
eWuGP_aBoYg,@timeTegus,http://www.youtube.com/@timeTegus,wrong nuclear got replaced green energy coal coal alredy jow dense u,0,2,2023-04-28 07:51:56+00:00,-0.25,Negative
eWuGP_aBoYg,@Dumb-Comment,http://www.youtube.com/@Dumb-Comment,oil gas coal future nuclear expensive high maintenance coal cheap exploited money growth important environment,0,1,2023-04-28 07:05:14+00:00,0.1027,Positive
eWuGP_aBoYg,@Rudbert67,http://www.youtube.com/@Rudbert67,whole thing political certain party used fear people nuclear power get vote inbrlook fukushima happened cdu needed something bolster vote upcoming election started whole shutdown campaign people scaredbrnot gon na talk green one known ideology simply finished already started brbrit big mistake opinion cant wait people see mean regret voted eat,0,0,2023-04-28 06:33:52+00:00,-0.5574,Negative
eWuGP_aBoYg,@IspettoreCatiponda1,http://www.youtube.com/@IspettoreCatiponda1,also put account environment financial cost disposing fossil fuel waste,0,0,2023-04-28 06:17:07+00:00,-0.4215,Negative
eWuGP_aBoYg,@pau8727,http://www.youtube.com/@pau8727,yes huge mistake,0,0,2023-04-28 05:14:27+00:00,0.3818,Positive
eWuGP_aBoYg,@jdogi1,http://www.youtube.com/@jdogi1,collective cultural shame desire selftermination,0,0,2023-04-28 03:17:28+00:00,-0.1027,Negative
eWuGP_aBoYg,@zurielsss,http://www.youtube.com/@zurielsss,germany mistake many thingsbr closing nuclear energy plantsbr trusting russia gas supplybr spending enough defencebr trusting china reliable partner,0,0,2023-04-28 00:38:21+00:00,0.6249,Positive
eWuGP_aBoYg,@antontk2531,http://www.youtube.com/@antontk2531,dont say,0,0,2023-04-28 00:31:28+00:00,0.0,Neutral
eWuGP_aBoYg,@dunichtich100,http://www.youtube.com/@dunichtich100,green politician purely ideology driven pure stupidity absolutely sickening dumb green guy,0,0,2023-04-27 23:13:57+00:00,-0.8799,Negative
eWuGP_aBoYg,@HedgehogInTheCPP,http://www.youtube.com/@HedgehogInTheCPP,need phase coil gas fusel fuel nuclear big mistake country nuclear energy clean safe prevent climate change,0,0,2023-04-27 21:40:15+00:00,0.6597,Positive
eWuGP_aBoYg,@tofu_golem,http://www.youtube.com/@tofu_golem,closing nuclear plant result using renewable energy itbrbrif closing nuclear power plant result using fossil fuel leave open whatever problem nuclear power fossil fuel worse environment human healthbrbrnuclear power isnt economically viable prevents fossil fuel use worth cost,0,0,2023-04-27 21:33:36+00:00,-0.4976,Negative
eWuGP_aBoYg,@TH-lu9du,http://www.youtube.com/@TH-lu9du,basically coal lobby like australia,0,0,2023-04-27 20:04:03+00:00,0.3818,Positive
eWuGP_aBoYg,@Wallguardian,http://www.youtube.com/@Wallguardian,doesnt help none main party germany support nuclear except afd brgermany fucked without nuclear power,0,0,2023-04-27 19:18:13+00:00,-0.7364,Negative
eWuGP_aBoYg,@Golfr2020,http://www.youtube.com/@Golfr2020,yes mistake anything appease far leftist,0,1,2023-04-27 16:24:06+00:00,0.34,Positive
eWuGP_aBoYg,@alihorda,http://www.youtube.com/@alihorda,one biggest mistake ever made happens people choose based emotion fact,0,0,2023-04-27 16:19:58+00:00,-0.34,Negative
eWuGP_aBoYg,@Liudac,http://www.youtube.com/@Liudac,ideology come reality green party,0,0,2023-04-27 14:27:55+00:00,0.4019,Positive
eWuGP_aBoYg,@RahulKumar0901,http://www.youtube.com/@RahulKumar0901,phased nuclear power plant use coal power plant make policy government take short break come back maybe policy change future,0,0,2023-04-27 14:21:09+00:00,0.0,Neutral
eWuGP_aBoYg,@grenigga3991,http://www.youtube.com/@grenigga3991,yes,0,0,2023-04-27 14:18:49+00:00,0.4019,Positive
eWuGP_aBoYg,@feras5017,http://www.youtube.com/@feras5017,keep nuclear full capacity use dam regulator much wind sun lower water dam generation sun wind go low use dam full capacity leave gas plant last resort,0,0,2023-04-27 12:58:28+00:00,-0.5423,Negative
eWuGP_aBoYg,@SirMrDany,http://www.youtube.com/@SirMrDany,never good idea stop show incompetence german government especially come longterm vision,0,0,2023-04-27 12:55:57+00:00,-0.3724,Negative
eWuGP_aBoYg,@adbogo,http://www.youtube.com/@adbogo,mistake premature,0,0,2023-04-27 11:11:01+00:00,-0.34,Negative
eWuGP_aBoYg,@TubersAndPotatoes,http://www.youtube.com/@TubersAndPotatoes,nuclear power plant excess energy problem requiring periodic shutdown renewables isnt energy storage come inbrbror dare say hydrogen,0,0,2023-04-27 10:57:04+00:00,0.128,Positive
eWuGP_aBoYg,@ShinieGenie,http://www.youtube.com/@ShinieGenie,everything must come cause also renewable resource harmful environment forever sunshine theoratical world,0,0,2023-04-27 09:44:44+00:00,0.4939,Positive
eWuGP_aBoYg,@pinia146,http://www.youtube.com/@pinia146,yes,0,0,2023-04-27 01:02:18+00:00,0.4019,Positive
eWuGP_aBoYg,@glaprince,http://www.youtube.com/@glaprince,whole germany mistake,0,0,2023-04-26 22:02:34+00:00,-0.34,Negative
eWuGP_aBoYg,@Virtualsinner,http://www.youtube.com/@Virtualsinner,yesbrwe stupidbrbrbut survivebrmost usbrbrmaybe,0,0,2023-04-26 18:42:14+00:00,0.0,Neutral
eWuGP_aBoYg,@yourfriend4104,http://www.youtube.com/@yourfriend4104,better start slamming country taking business enough energy run factory company,0,0,2023-04-26 18:34:49+00:00,0.6124,Positive
eWuGP_aBoYg,@sidpost,http://www.youtube.com/@sidpost,unfortunately objectivity science overruled extremist early phaseout nuclear energy left germany industry vulnerable russian natural gas supply significantly cut germany put position potentially dire consequence enough reliable power people industry germany got lucky unusually mild winter disastrous result avoided term green extremist say go lowesthanging fruit first nearterm benefit subsidizing place burn otherwise destroy forest stopping construction coalburning power plant would provide much greater benefit cost extreme expensive renewables pushed widespread premature use thats say investment new technology stopped existing technology green world relatively expensive provide smaller benefit compared addressing climate concern greenhouse gas global air travel coalpower case natural gas power plant built asia pacific rim separate carbon green craziness general ecological disaster former ussr area huge lake drained grow cotton release toxic wind case chemical biological wind unpredictable longterm health effect caucus europe primarily living green eating inseason produce another way average people make real difference also pay attention grocery meat packaged usa fish chicken sent china final processing packaging sent back usa thing like another easy way keep carbon emission focusing large quotgreenquot initiative really miss point opinion largescale thing easy comparison seriously buy local shop local etc really need fast fashion amazon overnighted door plastic waste general huge selfinflicted problem small fish eating microplastics pacific ocean mean people eating tuna large predator fish toxin concentrated eating large amount small fish mercury canned tuna quotcanary coal minequot right need actively avoided pregnant woman one obvious risk group people like healthy planet good green outcome need focus much quotholy grailquot initiative shame call greenwashing corporation,0,0,2023-04-26 17:59:24+00:00,-0.5034,Negative
eWuGP_aBoYg,@jonalefabbli,http://www.youtube.com/@jonalefabbli,one talking adjusting electricity demand quotwhat sun doesnt shine wind doesnt blowquot first always windy especially sea sunny somewhere secondly move heating demand etc overproduction electricity assume germany similar sweden us approximately energy heating connect heater internet easily reduce energy need needed also charge car electricity price super low high production renewables smart homesindustries big part solution,0,0,2023-04-26 17:52:12+00:00,0.9257,Positive
eWuGP_aBoYg,@vladshenshin4022,http://www.youtube.com/@vladshenshin4022,spoiler yes,0,0,2023-04-26 17:35:56+00:00,0.4019,Positive
eWuGP_aBoYg,@rphfito,http://www.youtube.com/@rphfito,absolutely worst decision make wrong time nuclear slow expensive right skill make lost building make sense secure future economically well,0,0,2023-04-26 16:55:02+00:00,-0.7425,Negative
eWuGP_aBoYg,@seb_industries,http://www.youtube.com/@seb_industries,janniclas guy obviously doesnt know he talking german government doesnt seem understand actually happening,0,0,2023-04-26 15:59:30+00:00,0.0,Neutral
eWuGP_aBoYg,@jimysk8er,http://www.youtube.com/@jimysk8er,completely ignore carbon emission coal far worse nuclear environment every level including radioactivity worked hard relax legislation nuclear understandably needed prove work within stricter regulation end heat water turn steam turbine dont think enough people understand,0,0,2023-04-26 14:24:56+00:00,-0.5256,Negative
eWuGP_aBoYg,@bhrugeshsuthar8077,http://www.youtube.com/@bhrugeshsuthar8077,greta doesnt know anything,0,0,2023-04-26 14:13:45+00:00,0.0,Neutral
eWuGP_aBoYg,@XavierBetoN,http://www.youtube.com/@XavierBetoN,solution instead buryingbrreusing reenrichmentbrmaking radioisotope thermal generator rtgs outer solar mission titan colonization esabrmedical instrument excess materialbrnuclear battery store electricity renewables doesnt meltdown risk,0,0,2023-04-26 11:58:58+00:00,0.4791,Positive
eWuGP_aBoYg,@ChibiOlia,http://www.youtube.com/@ChibiOlia,informative video finally understanding side issue,6,0,2023-04-26 10:39:59+00:00,0.0,Neutral
eWuGP_aBoYg,@tubetotto,http://www.youtube.com/@tubetotto,germany gone banana last year worst belive one sane,2,0,2023-04-26 07:19:48+00:00,-0.6249,Negative
eWuGP_aBoYg,@SuperPepecharlie,http://www.youtube.com/@SuperPepecharlie,common germany l,0,0,2023-04-26 06:24:06+00:00,0.0,Neutral
eWuGP_aBoYg,@lc9245,http://www.youtube.com/@lc9245,german public want migrate nuclear thats perfectly fine would love nuclear power plant near much cheaper power thats cant speak everyone however pace phasing ridiculous true coal dependency would likely transitory case unnecessary burden doubt there powerful interest group benefited germany recklessness wont doubt played major role however think german take responsibility letting happen,0,0,2023-04-26 00:02:47+00:00,0.8255,Positive
eWuGP_aBoYg,@barbadolid5170,http://www.youtube.com/@barbadolid5170,quotwir machen mit bei der rettung der erdequot fret den schei ich bin raus,0,0,2023-04-25 20:15:33+00:00,0.0,Neutral
eWuGP_aBoYg,@helotoniocarvalho6072,http://www.youtube.com/@helotoniocarvalho6072,professor working air pollution health effect think germany decision total nonsense,1,0,2023-04-25 18:36:57+00:00,-0.4019,Negative
eWuGP_aBoYg,@Tango_Mike,http://www.youtube.com/@Tango_Mike,quotnuclear power unreliablequot say politician know jack shit electrical engineering,0,0,2023-04-25 17:40:56+00:00,-0.5574,Negative
eWuGP_aBoYg,@Tango_Mike,http://www.youtube.com/@Tango_Mike,mistake downright stupid middle school kid know nuclear safest efficient cleanest energy source especially europe,0,0,2023-04-25 17:26:55+00:00,0.2023,Positive
eWuGP_aBoYg,@cueball6969,http://www.youtube.com/@cueball6969,massive mistakebrthat energy going replaced renenewables itll gas best coal worstbruntil commercial fusion come along god know fission low carbon reliable energy source country usebrif geography lends hydroelectric geothermal go mention hydroelectric really bad biodiversity conservation everyone optionbrrenewables reliable energy source like fission yes store energy battery technology like fusion make untenable todaybrthe nuclear debate like gmo debate scene fear misinformation dominates drowns reasonable discussion technology,0,0,2023-04-25 17:04:48+00:00,0.818,Positive
eWuGP_aBoYg,@sinan720,http://www.youtube.com/@sinan720,dumb people always outvote smart people thats democracy flawed,1,0,2023-04-25 16:11:20+00:00,-0.1531,Negative
eWuGP_aBoYg,@janders3205,http://www.youtube.com/@janders3205,least risky turn away nuke environment mini reactor could viable option future citytown could itn mini reactor seems like least studied understand issue nuke pwr seems le bad burning coaloil run seems windsolar u adding currant coalgasoilnuke ukraine situation fracking time also wind solar doesnt work everywhere ver regional significant front cost im also trying cut energy use trying get family follow hybrid system gridsolar trying reduce propane use bc pro expensive gardening home save decrease footprint energy storage huge issue,0,0,2023-04-25 15:52:15+00:00,0.7901,Positive
eWuGP_aBoYg,@ricodo1244,http://www.youtube.com/@ricodo1244,energy efficient fusion reactor arent thing yet thats theyre considered,0,0,2023-04-25 15:27:16+00:00,0.5994,Positive
eWuGP_aBoYg,@petrtomsej6064,http://www.youtube.com/@petrtomsej6064,bloody idiot czech sell electricity price rapidly rising would happy cut german see stupid shut nuclear power,0,0,2023-04-25 13:38:56+00:00,-0.7906,Negative
eWuGP_aBoYg,@NinjaMan47,http://www.youtube.com/@NinjaMan47,antinuclear activist confused green energy environmentalist antinuclear always form nimby end goal always get rid nuclear power plant first figure replacement gone,0,0,2023-04-25 13:32:01+00:00,-0.25,Negative
eWuGP_aBoYg,@CuckFinn,http://www.youtube.com/@CuckFinn,germany getting ready ruin europe th time year time threw whole thing tbh,0,0,2023-04-25 11:35:20+00:00,-0.3182,Negative
eWuGP_aBoYg,@RemizZ,http://www.youtube.com/@RemizZ,yeah soon kept running longer time talking shutting wouldve devastating green party support also point need hurry nuclear quotclean enoughquot renewables slowed process definitely one scenario cant win make least bad decision,0,0,2023-04-25 10:45:01+00:00,0.5828,Positive
eWuGP_aBoYg,@intingwithzoe5715,http://www.youtube.com/@intingwithzoe5715,german say exit nucular power yellow egg yes speak english im mocking home country cause thats literally left germany,0,0,2023-04-25 09:33:38+00:00,0.0,Neutral
eWuGP_aBoYg,@maniac7979,http://www.youtube.com/@maniac7979,,0,0,2023-04-25 09:32:44+00:00,0.0,Neutral
eWuGP_aBoYg,@mirkomonaco4756,http://www.youtube.com/@mirkomonaco4756,germany made huge mistake,0,0,2023-04-25 09:13:47+00:00,-0.0258,Neutral
eWuGP_aBoYg,@kingbeam80ify,http://www.youtube.com/@kingbeam80ify,video extremly biased towards nuclear energy germany enough powerplants provide land significant mass energy one still produce electric energy need would need build new powerplants endevour take year year complete also take resourcces could spend somewhere else example build renewable energy another problem argument nuclear energy apparently green energy yes doesnt produce co highrisk technology byproduct still highly toxic biggest point nuclear energy reason country like france arent investing enough renewables even chart video pointing simply arent forced switch nuclear energy nearly climate neutral hole debate completly irrational,1,3,2023-04-25 08:55:02+00:00,0.9114,Positive
eWuGP_aBoYg,@milindkhamkar,http://www.youtube.com/@milindkhamkar,pople decides go good long term governmnet listens,0,0,2023-04-25 08:50:00+00:00,0.4404,Positive
eWuGP_aBoYg,@rakush5972,http://www.youtube.com/@rakush5972,maybe took dark netflix story seriously,0,0,2023-04-25 01:45:05+00:00,-0.1779,Negative
eWuGP_aBoYg,@michaelsly901,http://www.youtube.com/@michaelsly901,green party lie endless,0,1,2023-04-24 22:33:12+00:00,0.4019,Positive
eWuGP_aBoYg,@anael5987,http://www.youtube.com/@anael5987,motherfucker calling nuclear energy dangerous safest energy source nuclear power cause death per twh wind power cause death per twh solar power cause death per twh mention coal cause death per twh gas cause death per twh,0,0,2023-04-24 22:01:47+00:00,-0.9729,Negative
eWuGP_aBoYg,@DartLuke,http://www.youtube.com/@DartLuke,shutdown nuclear station sponsored putin,1,0,2023-04-24 21:31:30+00:00,0.0,Neutral
eWuGP_aBoYg,@TheSkystrider,http://www.youtube.com/@TheSkystrider,eavor canadian company proprietary tech much profitable geo thermal work anywhere world dynamic base load replacement eu already planning pay eavor bring tech europe heard think yt channel,0,0,2023-04-24 18:23:03+00:00,0.6249,Positive
eWuGP_aBoYg,@ivantuma7969,http://www.youtube.com/@ivantuma7969,sad truth antinuclear movement europe much influenced even funded russia increase eu reliance imported russian gas ignore even possibility using safer modern nuclear power replacement unnecessarily setting germany hard year ahead relying imported nuclear power france going forward like say u quotnimbyquot every winter mild like,3,0,2023-04-24 16:48:08+00:00,0.6597,Positive
eWuGP_aBoYg,@SAITHCO,http://www.youtube.com/@SAITHCO,yes,0,0,2023-04-24 16:47:58+00:00,0.4019,Positive
eWuGP_aBoYg,@SAxoR1337,http://www.youtube.com/@SAxoR1337,yes take look sweden shut powerplants,0,0,2023-04-24 13:30:40+00:00,0.4019,Positive
eWuGP_aBoYg,@PEARL4UAL1,http://www.youtube.com/@PEARL4UAL1,percent right,0,0,2023-04-24 11:28:22+00:00,0.0,Neutral
eWuGP_aBoYg,@incognitotorpedo42,http://www.youtube.com/@incognitotorpedo42,destroying perfectly functional plant time need clean energy get replacing power dirtiest lethal kind coal simply idiotic decision came fear emotion realitybased,0,1,2023-04-24 11:17:24+00:00,-0.34,Negative
eWuGP_aBoYg,@basedkaiser5352,http://www.youtube.com/@basedkaiser5352,mistake opportunity u literally sell electricity country france,1,0,2023-04-24 04:37:09+00:00,0.1027,Positive
eWuGP_aBoYg,@TroaBarton,http://www.youtube.com/@TroaBarton,several reactor design passive safe design one recycle large portion waste reactor nuclear far best energy source everyone see issue doesnt smoke stack waste contained one account radioactive exhaust coal plant simultaneously bashing nuclear energy fear nuclear energy stupid energy source like coal gas worst biomass instead passive safe liquid fuel breeder reactor zero emission recycle waste reactor also configured run different fuel abundant thorium cant blame wanting active cooling solid fuel reactor abandoning nuclear whole colossal blunder especially environmentalism goal relying russia energy also hight stupidity many layered mistake born fear lead ruin corrected,0,0,2023-04-24 04:27:42+00:00,-0.9047,Negative
eWuGP_aBoYg,@Hatsuzu,http://www.youtube.com/@Hatsuzu,yes another reason germany shouldnt allowed run french given control energy policy german self destructive cant trust would anyone ever want get rid nuclear best power source world wind solar never defeat nuclear power get thing like thorium fully running chance wind solar ever win mention thing like fusion next step nuclear,0,0,2023-04-24 01:37:17+00:00,0.9344,Positive
eWuGP_aBoYg,@Morbing_Time,http://www.youtube.com/@Morbing_Time,gtshut nuclear plant protect environment brgtbecome dependent russian ngbrgtrussia invades ukrainebrgtopen coal plantsbrgtbrgtplanet saved,0,0,2023-04-23 21:05:19+00:00,0.6597,Positive
eWuGP_aBoYg,@mauricioruffatti9531,http://www.youtube.com/@mauricioruffatti9531,stupid decision say politely politician ban internal combustion car substitute coalcharged electric vehicle said stupid,0,0,2023-04-23 19:46:16+00:00,-0.886,Negative
eWuGP_aBoYg,@giuseppepavesi7095,http://www.youtube.com/@giuseppepavesi7095,wrong decision driven ignorance,0,0,2023-04-23 19:45:52+00:00,-0.6808,Negative
eWuGP_aBoYg,@APour,http://www.youtube.com/@APour,think germany still occupied u linger denuclearised say recent foreign policy energy decision non beneficial germany dictated instance sending tank ukraine etc,0,0,2023-04-23 16:31:54+00:00,0.6124,Positive
eWuGP_aBoYg,@robertoleonrodriguez8018,http://www.youtube.com/@robertoleonrodriguez8018,aun hay esperanzas para tener estos equipos por ejemplo un reactor nucleoelectrico que ya lo estan retirando solamente la maquinas existentes llevarlos al peru pero estos gobernantes sea los politico empresarios le dan la espalda dichos proyectos los seores alemanes son expertos en dejarlos punto como limpiarlos reconstruyendo todos los componentes electronicos ma todo esto e desicion politica empresarial que son reacios tener dichos equipos,0,0,2023-04-23 16:21:50+00:00,0.0,Neutral
eWuGP_aBoYg,@Pssst.ByTheWay,http://www.youtube.com/@Pssst.ByTheWay,ditch nuclear research fusion build wind build solar,0,0,2023-04-23 15:47:57+00:00,0.0,Neutral
eWuGP_aBoYg,@Pssst.ByTheWay,http://www.youtube.com/@Pssst.ByTheWay,crisis everything oncebrbrspeed limit heat pump solar wind offshore tidal electric car eat le meat eat seasonalbrbrdo,0,1,2023-04-23 15:46:15+00:00,-0.6249,Negative
eWuGP_aBoYg,@richardmtl,http://www.youtube.com/@richardmtl,huge mistake,0,0,2023-04-23 15:34:32+00:00,-0.0258,Neutral
eWuGP_aBoYg,@sadatalimalik,http://www.youtube.com/@sadatalimalik,finally germany prof wrong always thought wrong untimely decision made rd world country,0,0,2023-04-23 14:07:12+00:00,-0.7351,Negative
eWuGP_aBoYg,@BlackMambo5,http://www.youtube.com/@BlackMambo5,germany spell english,0,0,2023-04-23 14:06:45+00:00,0.0,Neutral
eWuGP_aBoYg,@kablg81,http://www.youtube.com/@kablg81,mistake also oxymoronism,1,0,2023-04-23 13:05:46+00:00,-0.34,Negative
eWuGP_aBoYg,@doppelkammertoaster,http://www.youtube.com/@doppelkammertoaster,opinion done reason stated mostly idiology driven politicans popular made sense,0,0,2023-04-23 10:28:36+00:00,0.4215,Positive
eWuGP_aBoYg,@mars353,http://www.youtube.com/@mars353,german embargoed cut access cheap russian energy made competitive theyve made worse shutting nuclear plant even fewer option german leader stupidest people ever lived,0,0,2023-04-23 04:51:29+00:00,-0.7003,Negative
eWuGP_aBoYg,@slayer1156,http://www.youtube.com/@slayer1156,german make look like hate successful economy one one destroying economic advantage cheap energy come russia whats next gon na dam rhine maybe ban key technology automotive industry oh wait exactly,0,0,2023-04-23 00:38:50+00:00,-0.3612,Negative
eWuGP_aBoYg,@KC-vk8wl,http://www.youtube.com/@KC-vk8wl,use nuclear power plant make red hydrogen use red hydrogen electric plant stabilize power grid,0,0,2023-04-23 00:23:58+00:00,0.0,Neutral
eWuGP_aBoYg,@patrickgilmore4602,http://www.youtube.com/@patrickgilmore4602,demand change wasted energy gov based banking crypto,0,0,2023-04-22 22:51:55+00:00,-0.3818,Negative
eWuGP_aBoYg,@patrickgilmore4602,http://www.youtube.com/@patrickgilmore4602,pure propaganda nuclear much different current model nuk power beyond dangerous present form slow,0,0,2023-04-22 22:48:36+00:00,-0.6249,Negative
eWuGP_aBoYg,@aris95,http://www.youtube.com/@aris95,eon erhht strompreise nrw um prozent eon increase electricity price nrw percent,0,0,2023-04-22 22:40:03+00:00,0.3182,Positive
eWuGP_aBoYg,@FSantoro91,http://www.youtube.com/@FSantoro91,gt quotthe cost nuclear highquotbrgt proceeds investing billion renewables probably thousand next yearsbrbr,0,0,2023-04-22 21:52:19+00:00,0.2732,Positive
eWuGP_aBoYg,@iainmcdonald9764,http://www.youtube.com/@iainmcdonald9764,german become lab rat dangerous energy experiment scrapping already built paid carbonfree energy indigenous dirty coal imported hard coal transported km ship burning bunker fuel insanity dodged bullet winter thanks unusually warm weather nature unlikely keep playing along long,0,0,2023-04-22 20:32:50+00:00,-0.2516,Negative
eWuGP_aBoYg,@larsreckert5423,http://www.youtube.com/@larsreckert5423,like dont want nuclear power plant next live isnt nimby thing northern german part wind farm,0,0,2023-04-22 19:56:36+00:00,0.4348,Positive
eWuGP_aBoYg,@paolopetrozzi2213,http://www.youtube.com/@paolopetrozzi2213,href iquotin germany decided phase nuclear energyquoti bra href iquotright phase nuclear accounted total electricity supplyquoti showing graph say nuclear accounted twh total twhbrdid mean quotright shut last three nuclear power plant april th quot,0,2,2023-04-22 19:23:24+00:00,0.0,Neutral
eWuGP_aBoYg,@christianleitner8201,http://www.youtube.com/@christianleitner8201,mistakeno,0,0,2023-04-22 19:02:19+00:00,0.0,Neutral
eWuGP_aBoYg,@denisbegaj5970,http://www.youtube.com/@denisbegaj5970,bad decision germany gas gone away sunlight germany skyes,0,0,2023-04-22 18:20:05+00:00,-0.5423,Negative
eWuGP_aBoYg,@Mensch13792,http://www.youtube.com/@Mensch13792,well belive germany got nuclear power quickly decision made long ago reversing would complex lot expensive investing solar wind electricity storage facility situation isnt perfect point germany nuclear dead bringing back doesnt make sense,0,0,2023-04-22 18:09:29+00:00,-0.735,Negative
eWuGP_aBoYg,@desireenichtvonhier8,http://www.youtube.com/@desireenichtvonhier8,incredibly short sighted propagate notion mistake quit nuclear energy good anytime especially fearful always wrong time politician always feed fear hope voter politician feeding fear fearful also get random vote dumber part population emphasizes discussion mistake mistake rational political one therefore leading anywhere,0,0,2023-04-22 16:16:27+00:00,-0.9555,Negative
eWuGP_aBoYg,@giorgiocooper9023,http://www.youtube.com/@giorgiocooper9023,course mistake red green german square head admit entire renewables energiewende total disaster since day one,1,0,2023-04-22 14:54:57+00:00,-0.6908,Negative
eWuGP_aBoYg,@solapowsj25,http://www.youtube.com/@solapowsj25,pave way nuclear fusion deuterium generate electricity erbiumlattice confinement method successful,0,0,2023-04-22 14:18:42+00:00,0.5859,Positive
eWuGP_aBoYg,@MDP1702,http://www.youtube.com/@MDP1702,mistake close existing one earlier needed yes wasbrbrthat said even nuclear reactor follow load fairly well would likely see used much simple reason nuclear reactor run time max output still make expensive v option add lot quotdowntimequot cost quickly risebrbralso compare nuclear renewables renewables storage need look storage expected around time nuclear powerplants become operational even german government decides build new nuclear likely take something like year operational reactor add renewablestorage expected costcompetitive nuclear around doesnt sound like nuclear way go due lack storage currently lot research development energystorage numerous pilotprototype project launched regard likely see explosion fieldbrbrthis doesnt mean nuclear cant usefull certainly likely going situational respect accessibility renewable generation,2,0,2023-04-22 14:05:39+00:00,0.7693,Positive
eWuGP_aBoYg,@Earth098,http://www.youtube.com/@Earth098,huge mistake sad thing germany could shut nuclear power public pressure never shut coal power plant public pressure,0,0,2023-04-22 12:50:25+00:00,-0.765,Negative
eWuGP_aBoYg,@kevinboros7427,http://www.youtube.com/@kevinboros7427,stupid move dont see renewables able power entirety germany near maybe even far future theyll replace nuclear gas coal great job guysbrbr nuclear alone could powered nation entirely threw,1,0,2023-04-22 11:47:28+00:00,-0.0772,Negative
eWuGP_aBoYg,@stephenthwaite3115,http://www.youtube.com/@stephenthwaite3115,every country want cheap reliable energy sustained renewablesthey expensive inefficient serve make global elite richerbrcarbon emission practically zero effect global temperature provide best fertiliser planet actually good planetbrnuclear combined gas best way believe carbon emission nonsense,0,0,2023-04-22 10:53:00+00:00,0.9001,Positive
eWuGP_aBoYg,@bayraak12,http://www.youtube.com/@bayraak12,think safe right kindly reminder radioactivity stop border control neighbor france take advantage nuclear energy case f disaster share disadvantagebrbryou might consider protesting france,0,0,2023-04-22 10:27:53+00:00,0.3182,Positive
eWuGP_aBoYg,@niIIer1,http://www.youtube.com/@niIIer1,disappointed germany like disappointed country denmark dismiss solution climate change want world front runner climate change fuck actually inform public modern nuclear energybrbrour current government dont even table talk also fukushima accident couldnt happen many time denmark hit large earthquake tsunami time ever,0,0,2023-04-22 09:55:11+00:00,-0.8271,Negative
eWuGP_aBoYg,@TMM-N,http://www.youtube.com/@TMM-N,wise man say dont stop fool making mistake,2,0,2023-04-22 07:46:35+00:00,0.6116,Positive
eWuGP_aBoYg,@axelv1753,http://www.youtube.com/@axelv1753,action fake green supporting social democrat germany response evangelicals usa utterly ignorant people basing policy magical thinking stone age one considered right left care main point foundation irrational idea based dogma dogma religious magical doesnt matter rationality never based dogma debatable argument left right dont exist straight line circle extreme left closer come extreme right many topic snake biting tail people united irrationality,0,0,2023-04-22 05:08:45+00:00,-0.6037,Negative
eWuGP_aBoYg,@axelv1753,http://www.youtube.com/@axelv1753,germany spewing greenhouse gas putting last nail coffin great barrier reef forever hold germany fake green party social democratic enablers responsible pushing many biological system edge anihilation germany shifting nuclear wind sun simply possible shifting absolutely worst source power brown coal germany electricity come coal differing day day german green rethoric deceitful putin peace rethoric must held yo account voter international partner eu relevance saving climate surely first step would forbid shutting fossil free power plant germany destructive influence strong,1,0,2023-04-22 04:58:18+00:00,0.6003,Positive
